Open,High,Low,LTP
0.282442748,0.324303988,0.297937357,0.329007634
0.329007634,0.384499624,0.343773873,0.341221374
0.341221374,0.32731377,0.320855615,0.320610687
0.320610687,0.303987961,0.286478228,0.305343511
0.305343511,0.289691497,0.275019099,0.282442748
0.282442748,0.274642588,0.278838808,0.27480916
0.27480916,0.273890143,0.275019099,0.270992366
0.270992366,0.275395034,0.275019099,0.27480916
0.27480916,0.288939052,0.282658518,0.293129771
0.293129771,0.316027088,0.297937357,0.29389313
0.29389313,0.325056433,0.297937357,0.30610687
0.30610687,0.297215952,0.301757066,0.3
0.3,0.319789315,0.296409473,0.324427481
0.324427481,0.312264861,0.315508021,0.312977099
0.312977099,0.319789315,0.319327731,0.324427481
0.324427481,0.323551543,0.320855615,0.328244275
0.328244275,0.342362679,0.329258976,0.347328244
0.347328244,0.390519187,0.363636364,0.393129771
0.393129771,0.442437923,0.38961039,0.438931298
0.438931298,0.432656132,0.398777693,0.409160305
0.409160305,0.402558315,0.38961039,0.385496183
0.385496183,0.368698269,0.362872422,0.36259542
0.36259542,0.376222724,0.351413293,0.381679389
0.381679389,0.416854778,0.38197097,0.377862595
0.377862595,0.392776524,0.382734912,0.393129771
0.393129771,0.401053424,0.390374332,0.393129771
0.393129771,0.397291196,0.391902215,0.403053435
0.403053435,0.389014296,0.369747899,0.379389313
0.379389313,0.37848006,0.366692131,0.36870229
0.36870229,0.37020316,0.368220015,0.375572519
0.375572519,0.376222724,0.364400306,0.374045802
0.374045802,0.393528969,0.374331551,0.393129771
0.393129771,0.389766742,0.38579068,0.393129771
0.393129771,0.393528969,0.388082506,0.389312977
0.389312977,0.385252069,0.372039725,0.385496183
0.385496183,0.389014296,0.38579068,0.385496183
0.385496183,0.402558315,0.394194041,0.393129771
0.393129771,0.387509406,0.392666157,0.388549618
0.388549618,0.380737397,0.38197097,0.386259542
0.386259542,0.379984951,0.38197097,0.377862595
0.377862595,0.374717833,0.367456073,0.380152672
0.380152672,0.382994733,0.38197097,0.381679389
0.381679389,0.372460497,0.374331551,0.373282443
0.373282443,0.364936042,0.364400306,0.369465649
0.369465649,0.365688488,0.362872422,0.370992366
0.370992366,0.368698269,0.370511841,0.370992366
0.370992366,0.376975169,0.365164248,0.361068702
0.361068702,0.364936042,0.366692131,0.370229008
0.370229008,0.364936042,0.374331551,0.370229008
0.374045802,0.37848006,0.369747899,0.383969466
0.383969466,0.37848006,0.362872422,0.358778626
0.358778626,0.39503386,0.375859435,0.389312977
0.389312977,0.37848006,0.368220015,0.378625954
0.378625954,0.382994733,0.374331551,0.383969466
0.383969466,0.38675696,0.38961039,0.385496183
0.385496183,0.391271633,0.38961039,0.396946565
0.396946565,0.387509406,0.38961039,0.393129771
0.393129771,0.396538751,0.38961039,0.402290076
0.402290076,0.421369451,0.401069519,0.400763359
0.400763359,0.448457487,0.418640183,0.433587786
0.433587786,0.455981941,0.435446906,0.438931298
0.438931298,0.446952596,0.429335371,0.442748092
0.442748092,0.450714823,0.427807487,0.426717557
0.426717557,0.421369451,0.420168067,0.418320611
0.418320611,0.425884123,0.394957983,0.4
0.4,0.413844996,0.390374332,0.415267176
0.381679389,0.389014296,0.398777693,0.394656489
0.394656489,0.375470278,0.351413293,0.351908397
0.351908397,0.35364936,0.355996944,0.358778626
0.358778626,0.357411588,0.362872422,0.36259542
0.36259542,0.349887133,0.359052712,0.354961832
0.354961832,0.349887133,0.359052712,0.354961832
0.354961832,0.349887133,0.359052712,0.354961832
0.354961832,0.342362679,0.344537815,0.340458015
0.340458015,0.328066215,0.323911383,0.320610687
0.320610687,0.328066215,0.332314744,0.332061069
0.332061069,0.32731377,0.336134454,0.332061069
0.332061069,0.339352897,0.343773873,0.339694656
0.339694656,0.334838224,0.333078686,0.329770992
0.329770992,0.32731377,0.328495034,0.325954198
0.325954198,0.32731377,0.333078686,0.332061069
0.332061069,0.32731377,0.336134454,0.332061069
0.332061069,0.32731377,0.328495034,0.324427481
0.324427481,0.316779533,0.313980138,0.321374046
0.321374046,0.321294206,0.322383499,0.325954198
0.325954198,0.328066215,0.328495034,0.328244275
0.328244275,0.323551543,0.317035905,0.319083969
0.319083969,0.31903687,0.322383499,0.322137405
0.322137405,0.322046652,0.32696715,0.324427481
0.324427481,0.330323552,0.333078686,0.335114504
0.335114504,0.334085779,0.336134454,0.338931298
0.338931298,0.338600451,0.343773873,0.34351145
0.34351145,0.338600451,0.336134454,0.332061069
0.332061069,0.319789315,0.328495034,0.324427481
0.324427481,0.32731377,0.321619557,0.329770992
0.329770992,0.325808879,0.33078686,0.327480916
0.327480916,0.32731377,0.324675325,0.332061069
0.332061069,0.331075997,0.332314744,0.335877863
0.335877863,0.331075997,0.33460657,0.330534351
0.330534351,0.323551543,0.330022918,0.328244275
0.328244275,0.322799097,0.324675325,0.324427481
0.324427481,0.319789315,0.317035905,0.316793893
0.316793893,0.338600451,0.333078686,0.34351145
0.34351145,0.364936042,0.348357525,0.361068702
0.361068702,0.372460497,0.366692131,0.369465649
0.369465649,0.361173815,0.362872422,0.359541985
0.359541985,0.349887133,0.355233002,0.351145038
0.351145038,0.37020316,0.359052712,0.375572519
0.375572519,0.372460497,0.362872422,0.366412214
0.366412214,0.358164033,0.359052712,0.363358779
0.366412214,0.358164033,0.359052712,0.363358779
0.363358779,0.358164033,0.355233002,0.351145038
0.351145038,0.338600451,0.339954163,0.335877863
0.335877863,0.334838224,0.336134454,0.333587786
0.333587786,0.328818661,0.324675325,0.32519084
0.32519084,0.334838224,0.332314744,0.339694656
0.339694656,0.342362679,0.331550802,0.339694656
0.339694656,0.342362679,0.336134454,0.338167939
0.338167939,0.328066215,0.328495034,0.328244275
0.328244275,0.342362679,0.331550802,0.339694656
0.339694656,0.342362679,0.339954163,0.339694656
0.339694656,0.342362679,0.343773873,0.342748092
0.342748092,0.349887133,0.343773873,0.353435115
0.353435115,0.357411588,0.355233002,0.36259542
0.36259542,0.349887133,0.343009931,0.354961832
0.354961832,0.355906697,0.351413293,0.348091603
0.348091603,0.357411588,0.355233002,0.358778626
0.358778626,0.357411588,0.359052712,0.361068702
0.361068702,0.376222724,0.362872422,0.379389313
0.379389313,0.406320542,0.38197097,0.404580153
0.404580153,0.412340105,0.401069519,0.416030534
0.416030534,0.458991723,0.431627196,0.465648855
0.465648855,0.458991723,0.446906035,0.447328244
0.465648855,0.458991723,0.446906035,0.447328244
0.447328244,0.451467269,0.435446906,0.43129771
0.43129771,0.425884123,0.427807487,0.427480916
0.427480916,0.410082769,0.420168067,0.416030534
0.416030534,0.408577878,0.404889228,0.403816794
0.403816794,0.399548533,0.40565317,0.404580153
0.404580153,0.417607223,0.412528648,0.416030534
0.416030534,0.413844996,0.416348358,0.41221374
0.41221374,0.406320542,0.40947288,0.41221374
0.41221374,0.414597442,0.412528648,0.408396947
0.408396947,0.431151242,0.412528648,0.43740458
0.43740458,0.432656132,0.427807487,0.43129771
0.43129771,0.428893905,0.428571429,0.424427481
0.424427481,0.428893905,0.417876241,0.423664122
0.423664122,0.443190369,0.427807487,0.449618321
0.449618321,0.456734387,0.467532468,0.463358779
0.463358779,0.455229496,0.450725745,0.450381679
0.450381679,0.477802859,0.454545455,0.451145038
0.451145038,0.432656132,0.4407945,0.436641221
0.436641221,0.42814146,0.428571429,0.434351145
0.434351145,0.432656132,0.428571429,0.424427481
0.424427481,0.428893905,0.420168067,0.427480916
0.427480916,0.439428141,0.423987777,0.43129771
0.43129771,0.470278405,0.427807487,0.467175573
0.467175573,0.462001505,0.452253629,0.461832061
0.461832061,0.469525959,0.458365164,0.465648855
0.465648855,0.466516178,0.458365164,0.454198473
0.454198473,0.450714823,0.443850267,0.454198473
0.454198473,0.440933032,0.417876241,0.419847328
0.419847328,0.427389014,0.41329259,0.433587786
0.433587786,0.432656132,0.435446906,0.43129771
0.43129771,0.425131678,0.420168067,0.423664122
0.423664122,0.425884123,0.423987777,0.429770992
0.429770992,0.432656132,0.424751719,0.43129771
0.43129771,0.425131678,0.420168067,0.43129771
0.43129771,0.425131678,0.423987777,0.423664122
0.423664122,0.427389014,0.420168067,0.433587786
0.433587786,0.439428141,0.431627196,0.438931298
0.438931298,0.428893905,0.435446906,0.43129771
0.43129771,0.462001505,0.443086325,0.441221374
0.441221374,0.451467269,0.435446906,0.435114504
0.435114504,0.455229496,0.434682964,0.458015267
0.458015267,0.465763732,0.447669977,0.461068702
0.461068702,0.440180587,0.418640183,0.416030534
0.416030534,0.410082769,0.401069519,0.396946565
0.396946565,0.418359669,0.414820474,0.414503817
0.414503817,0.43641836,0.432391138,0.438931298
0.438931298,0.418359669,0.414820474,0.41221374
0.41221374,0.406320542,0.397249809,0.406870229
0.406870229,0.413844996,0.404889228,0.400763359
0.400763359,0.383747178,0.371275783,0.385496183
0.385496183,0.376222724,0.365164248,0.369465649
0.369465649,0.383747178,0.378151261,0.389312977
0.389312977,0.387509406,0.361344538,0.369465649
0.369465649,0.365688488,0.360580596,0.370992366
0.370992366,0.364936042,0.36210848,0.358015267
0.358015267,0.346124906,0.355233002,0.351145038
0.351145038,0.376222724,0.359052712,0.370229008
0.370229008,0.368698269,0.366692131,0.374045802
0.374045802,0.364936042,0.366692131,0.370229008
0.370229008,0.377727615,0.35828877,0.354198473
0.354198473,0.361173815,0.344537815,0.340458015
0.340458015,0.364936042,0.344537815,0.358778626
0.358778626,0.364936042,0.352941176,0.370229008
0.370229008,0.372460497,0.374331551,0.377862595
0.377862595,0.368698269,0.366692131,0.366412214
0.366412214,0.373965388,0.38197097,0.377862595
0.377862595,0.376222724,0.374331551,0.370229008
0.370229008,0.364936042,0.361344538,0.370229008
0.370229008,0.364936042,0.362872422,0.358778626
0.358778626,0.361173815,0.359052712,0.366412214
0.366412214,0.370955606,0.367456073,0.376335878
0.376335878,0.376222724,0.370511841,0.370229008
0.370229008,0.372460497,0.370511841,0.374045802
0.374045802,0.372460497,0.376623377,0.372519084
0.372519084,0.372460497,0.372803667,0.36870229
0.36870229,0.376222724,0.366692131,0.381679389
0.381679389,0.368698269,0.375095493,0.370992366
0.370992366,0.387509406,0.38197097,0.393129771
0.393129771,0.39503386,0.397249809,0.398473282
0.398473282,0.402558315,0.397249809,0.396183206
0.396183206,0.390519187,0.392666157,0.388549618
0.388549618,0.383747178,0.377387319,0.373282443
0.373282443,0.364936042,0.366692131,0.364885496
0.364885496,0.367945824,0.377387319,0.373282443
0.373282443,0.358164033,0.359052712,0.355725191
0.355725191,0.35364936,0.352941176,0.355725191
0.355725191,0.351392024,0.351413293,0.347328244
0.347328244,0.354401806,0.343773873,0.359541985
0.359541985,0.354401806,0.361344538,0.359541985
0.359541985,0.354401806,0.339954163,0.348854962
0.348854962,0.355154251,0.351413293,0.347328244
0.347328244,0.331828442,0.332314744,0.335877863
0.335877863,0.324303988,0.320855615,0.329007634
0.329007634,0.334838224,0.332314744,0.328244275
0.328244275,0.336343115,0.320855615,0.332061069
0.332061069,0.358164033,0.343773873,0.339694656
0.339694656,0.336343115,0.333078686,0.332824427
0.332824427,0.342362679,0.324675325,0.34351145
0.260305344,0.246049661,0.253628724,0.249618321
0.249618321,0.237020316,0.244461421,0.240458015
0.240458015,0.243792325,0.244461421,0.247328244
0.247328244,0.243792325,0.244461421,0.247328244
0.247328244,0.243792325,0.244461421,0.240458015
0.240458015,0.229495862,0.236822002,0.232824427
0.232824427,0.229495862,0.229182582,0.22519084
0.22519084,0.236267871,0.238349885,0.234351145
0.234351145,0.239277652,0.236822002,0.232824427
0.232824427,0.259593679,0.244461421,0.263358779
0.263358779,0.282167043,0.277310924,0.273282443
0.273282443,0.267118134,0.267379679,0.263358779
0.263358779,0.255831452,0.263559969,0.259541985
0.259541985,0.253574116,0.253628724,0.257251908
0.257251908,0.264108352,0.271963331,0.267938931
0.267938931,0.270880361,0.263559969,0.27480916
0.27480916,0.292701279,0.284186402,0.282442748
0.27480916,0.292701279,0.284186402,0.282442748
0.282442748,0.293453725,0.286478228,0.297709924
0.297709924,0.28592927,0.290297937,0.290076336
0.290076336,0.289691497,0.290297937,0.286259542
0.286259542,0.316027088,0.296409473,0.320610687
0.320610687,0.338600451,0.325439267,0.328244275
0.328244275,0.324303988,0.320855615,0.320610687
0.320610687,0.320541761,0.324675325,0.320610687
0.320610687,0.323551543,0.326203209,0.328244275
0.328244275,0.331075997,0.320855615,0.328244275
0.328244275,0.333333333,0.321619557,0.338167939
0.338167939,0.334838224,0.328495034,0.339694656
0.339694656,0.331828442,0.339954163,0.336641221
0.336641221,0.355906697,0.351413293,0.361068702
0.361068702,0.368698269,0.365164248,0.372519084
0.372519084,0.391271633,0.363636364,0.370229008
0.370229008,0.389766742,0.359816654,0.395419847
0.395419847,0.42814146,0.412528648,0.427480916
0.427480916,0.449209932,0.429335371,0.428244275
0.428244275,0.440180587,0.417876241,0.445038168
0.445038168,0.443190369,0.439266616,0.447328244
0.447328244,0.455229496,0.433919022,0.442748092
0.442748092,0.435665914,0.436210848,0.432061069
0.432061069,0.412340105,0.417112299,0.412977099
0.412977099,0.425131678,0.417112299,0.42519084
0.42519084,0.420617005,0.423987777,0.426717557
0.426717557,0.407072987,0.412528648,0.408396947
0.408396947,0.408577878,0.397249809,0.414503817
0.414503817,0.401053424,0.397249809,0.406870229
0.406870229,0.413844996,0.397249809,0.419847328
0.419847328,0.421369451,0.412528648,0.427480916
0.427480916,0.425884123,0.420168067,0.432061069
0.432061069,0.426636569,0.434682964,0.430534351
0.430534351,0.413844996,0.401833461,0.397709924
0.430534351,0.413844996,0.401833461,0.397709924
0.397709924,0.39503386,0.397249809,0.400763359
0.400763359,0.392024078,0.38197097,0.397709924
0.397709924,0.392024078,0.396485867,0.393129771
0.393129771,0.388261851,0.393430099,0.389312977
0.389312977,0.387509406,0.38579068,0.381679389
0.381679389,0.372460497,0.379679144,0.377862595
0.377862595,0.390519187,0.374331551,0.383969466
0.383969466,0.391271633,0.397249809,0.396946565
0.396946565,0.412340105,0.397249809,0.418320611
0.418320611,0.413844996,0.397249809,0.393129771
0.393129771,0.387509406,0.38961039,0.393129771
0.393129771,0.391271633,0.401069519,0.396946565
0.396946565,0.388261851,0.371275783,0.377862595
0.377862595,0.365688488,0.365928189,0.370992366
0.370992366,0.391271633,0.388082506,0.396946565
0.396946565,0.396538751,0.387318564,0.402290076
0.402290076,0.396538751,0.380443086,0.385496183
0.385496183,0.381489842,0.378151261,0.387022901
0.387022901,0.381489842,0.370511841,0.366412214
0.366412214,0.37020316,0.366692131,0.36259542
0.36259542,0.357411588,0.365164248,0.361068702
0.361068702,0.356659142,0.359052712,0.357251908
0.357251908,0.34537246,0.346065699,0.341984733
0.341984733,0.339352897,0.339954163,0.344274809
0.344274809,0.343115124,0.349121467,0.348091603
0.348091603,0.346124906,0.342245989,0.339694656
0.339694656,0.35364936,0.344537815,0.358778626
0.358778626,0.343115124,0.349885409,0.345801527
0.345801527,0.343115124,0.339954163,0.348091603
0.348091603,0.35214447,0.361344538,0.357251908
0.357251908,0.346124906,0.343773873,0.339694656
0.339694656,0.350639579,0.342245989,0.347328244
0.347328244,0.354401806,0.350649351,0.346564885
0.346564885,0.346124906,0.345301757,0.34351145
0.34351145,0.338600451,0.339954163,0.34351145
0.34351145,0.362678706,0.343773873,0.367938931
0.367938931,0.357411588,0.366692131,0.36259542
0.36259542,0.346124906,0.341482047,0.33740458
0.33740458,0.349887133,0.341482047,0.338167939
0.338167939,0.340857788,0.336134454,0.345801527
0.345801527,0.340857788,0.337662338,0.339694656
0.339694656,0.322799097,0.280366692,0.276335878
0.276335878,0.261851016,0.269671505,0.265648855
0.265648855,0.258841234,0.248281131,0.254198473
0.254198473,0.274642588,0.268907563,0.267938931
0.267938931,0.297215952,0.278838808,0.278625954
0.278625954,0.284424379,0.275019099,0.288549618
0.288549618,0.318284424,0.284186402,0.310687023
0.310687023,0.316027088,0.30328495,0.310687023
0.310687023,0.317531979,0.309396486,0.315267176
0.315267176,0.34537246,0.320855615,0.330534351
0.315267176,0.34537246,0.320855615,0.330534351
0.315267176,0.34537246,0.320855615,0.330534351
0.330534351,0.37020316,0.332314744,0.335877863
0.335877863,0.338600451,0.332314744,0.34351145
0.34351145,0.334838224,0.33460657,0.330534351
0.330534351,0.32731377,0.317799847,0.313740458
0.313740458,0.316027088,0.313216196,0.320610687
0.320610687,0.319789315,0.313980138,0.324427481
0.324427481,0.316027088,0.312452254,0.316793893
0.316793893,0.312264861,0.308632544,0.313740458
0.313740458,0.308502634,0.305576776,0.306870229
0.306870229,0.303235515,0.305576776,0.301526718
0.301526718,0.297215952,0.301757066,0.301526718
0.301526718,0.311512415,0.305576776,0.30610687
0.30610687,0.316027088,0.305576776,0.320610687
0.320610687,0.320541761,0.328495034,0.32519084
0.32519084,0.33559067,0.332314744,0.328244275
0.328244275,0.328066215,0.332314744,0.332824427
0.332824427,0.331075997,0.333078686,0.332061069
0.332061069,0.329571106,0.332314744,0.33129771
0.33129771,0.32731377,0.328495034,0.32519084
0.32519084,0.321294206,0.325439267,0.325954198
0.325954198,0.322799097,0.323147441,0.327480916
0.327480916,0.330323552,0.331550802,0.332061069
0.332061069,0.330323552,0.333842628,0.33129771
0.33129771,0.326561324,0.328495034,0.329007634
0.329007634,0.328066215,0.333078686,0.329007634
0.329007634,0.324303988,0.328495034,0.324427481
0.324427481,0.322046652,0.324675325,0.325954198
0.325954198,0.323551543,0.324675325,0.326717557
0.326717557,0.334838224,0.333078686,0.339694656
0.339694656,0.387509406,0.332314744,0.393129771
0.393129771,0.455229496,0.411000764,0.461832061
0.461832061,0.523702032,0.439266616,0.461068702
0.461068702,0.468773514,0.443086325,0.454198473
0.454198473,0.451467269,0.446906035,0.442748092
0.442748092,0.451467269,0.445378151,0.454198473
0.454198473,0.489089541,0.458365164,0.494656489
0.494656489,0.488337096,0.478991597,0.492366412
0.492366412,0.489841986,0.485867074,0.492366412
0.492366412,0.523702032,0.477463713,0.53129771
0.53129771,0.553047404,0.530939649,0.529007634
0.529007634,0.560571859,0.534759358,0.545801527
0.545801527,0.579382995,0.553857907,0.576335878
0.576335878,0.564334086,0.550038197,0.561068702
0.561068702,0.556809631,0.553857907,0.561068702
0.561068702,0.586907449,0.569136746,0.583969466
0.583969466,0.607975922,0.579831933,0.612977099
0.612977099,0.659142212,0.618792972,0.648091603
0.648091603,0.677953348,0.635599694,0.677099237
0.648091603,0.677953348,0.635599694,0.677099237
0.677099237,0.762227239,0.672268908,0.773282443
0.773282443,0.820165538,0.756302521,0.770992366
0.770992366,0.761474793,0.718105424,0.740458015
0.740458015,0.759969902,0.733384263,0.740458015
0.740458015,0.725357412,0.702826585,0.735877863
0.735877863,0.741158766,0.733384263,0.729007634
0.729007634,0.714823175,0.695187166,0.70610687
0.70610687,0.699774266,0.691367456,0.709923664
0.709923664,0.688487585,0.683728037,0.697709924
0.697709924,0.68096313,0.679908327,0.683206107
0.683206107,0.673438676,0.656990069,0.660305344
0.660305344,0.669676448,0.626432391,0.666412214
0.666412214,0.683972912,0.676088617,0.689312977
0.689312977,0.699774266,0.67303285,0.683206107
0.683206107,0.684725357,0.679144385,0.690839695
0.690839695,0.720842739,0.676088617,0.73129771
0.73129771,0.801354402,0.718105424,0.776335878
0.776335878,0.823927765,0.777692895,0.780916031
0.780916031,0.786305493,0.77158136,0.777099237
0.777099237,0.781038375,0.760122231,0.771755725
0.771755725,0.767494357,0.756302521,0.77480916
0.77480916,0.74868322,0.703590527,0.699236641
0.699236641,0.746425884,0.679908327,0.732824427
0.732824427,0.737396539,0.728036669,0.736641221
0.736641221,0.72234763,0.699006875,0.728244275
0.728244275,0.733634312,0.731092437,0.729007634
0.729007634,0.733634312,0.718105424,0.729007634
0.729007634,0.726109857,0.731856379,0.727480916
0.727480916,0.718585403,0.729564553,0.728244275
0.728244275,0.714823175,0.718105424,0.713740458
0.713740458,0.68924003,0.694423224,0.690839695
0.690839695,0.67268623,0.66157372,0.675572519
0.675572519,0.688487585,0.663101604,0.690839695
0.690839695,0.665914221,0.666157372,0.67480916
0.67480916,0.666666667,0.668449198,0.664122137
0.664122137,0.658389767,0.649350649,0.660305344
0.660305344,0.650865312,0.656990069,0.652671756
0.652671756,0.642588412,0.649350649,0.651908397
0.651908397,0.647103085,0.652406417,0.651908397
0.651908397,0.624529722,0.615737204,0.622137405
0.622137405,0.601956358,0.565317036,0.610687023
0.610687023,0.624529722,0.611153552,0.633587786
0.633587786,0.639578631,0.624140565,0.632824427
0.632824427,0.635816403,0.622612681,0.629770992
0.629770992,0.623024831,0.611153552,0.629770992
0.629770992,0.628291949,0.618792972,0.622137405
0.622137405,0.667419112,0.644766998,0.660305344
0.660305344,0.662151994,0.664629488,0.667938931
0.667938931,0.692249812,0.664629488,0.700763359
0.700763359,0.714823175,0.709702063,0.709923664
0.709923664,0.689992476,0.683728037,0.697709924
0.697709924,0.692249812,0.699006875,0.702290076
0.702290076,0.718585403,0.710466005,0.715267176
0.715267176,0.710308503,0.703590527,0.709160305
0.709160305,0.688487585,0.694423224,0.696946565
0.696946565,0.673438676,0.664629488,0.677099237
0.677099237,0.662904439,0.664629488,0.667938931
0.667938931,0.665914221,0.664629488,0.667938931
0.667938931,0.650865312,0.647822765,0.660305344
0.660305344,0.645598194,0.64553094,0.654961832
0.654961832,0.673438676,0.656990069,0.664122137
0.664122137,0.692249812,0.687547746,0.698473282
0.698473282,0.706546275,0.695187166,0.710687023
0.710687023,0.726109857,0.702826585,0.727480916
0.46259542,0.485327314,0.469060351,0.469465649
0.469465649,0.477802859,0.473644003,0.469465649
0.469465649,0.46275395,0.461420932,0.46870229
0.46870229,0.470278405,0.469824293,0.469465649
0.469465649,0.46275395,0.472880061,0.46870229
0.46870229,0.455229496,0.458365164,0.45648855
0.45648855,0.440180587,0.443850267,0.44351145
0.44351145,0.428893905,0.427807487,0.427480916
0.427480916,0.412340105,0.422459893,0.418320611
0.418320611,0.406320542,0.408708938,0.409160305
0.409160305,0.410835214,0.416348358,0.416030534
0.416030534,0.425884123,0.425515661,0.432061069
0.432061069,0.440180587,0.427807487,0.446564885
0.446564885,0.443942814,0.423987777,0.419847328
0.419847328,0.428893905,0.416348358,0.427480916
0.427480916,0.424379233,0.420932009,0.418320611
0.418320611,0.413092551,0.410236822,0.416030534
0.416030534,0.421369451,0.423987777,0.427480916
0.427480916,0.421369451,0.427807487,0.423664122
0.423664122,0.417607223,0.420932009,0.417557252
0.417557252,0.41158766,0.408708938,0.412977099
0.412977099,0.410082769,0.408708938,0.408396947
0.408396947,0.410082769,0.408708938,0.409923664
0.409923664,0.416102333,0.420168067,0.422137405
0.422137405,0.427389014,0.423987777,0.422137405
0.422137405,0.425131678,0.435446906,0.43129771
0.43129771,0.421369451,0.431627196,0.427480916
0.43129771,0.421369451,0.431627196,0.427480916
0.427480916,0.417607223,0.427043545,0.423664122
0.423664122,0.417607223,0.427807487,0.423664122
0.423664122,0.451467269,0.441558442,0.458015267
0.458015267,0.462001505,0.448433919,0.454198473
0.454198473,0.451467269,0.450725745,0.450381679
0.450381679,0.450714823,0.446906035,0.457251908
0.457251908,0.451467269,0.451489687,0.447328244
0.447328244,0.448457487,0.450725745,0.454198473
0.454198473,0.46275395,0.458365164,0.458015267
0.458015267,0.447705041,0.454545455,0.451145038
0.451145038,0.446952596,0.446142093,0.453435115
0.453435115,0.440933032,0.443850267,0.44351145
0.44351145,0.443942814,0.446906035,0.450381679
0.450381679,0.457486832,0.456073338,0.461832061
0.461832061,0.46275395,0.458365164,0.455725191
0.455725191,0.455229496,0.459893048,0.458015267
0.458015267,0.455229496,0.461420932,0.461832061
0.461832061,0.474040632,0.465240642,0.46259542
0.46259542,0.485327314,0.472880061,0.469465649
0.469465649,0.473288187,0.473644003,0.475572519
0.475572519,0.471783296,0.478227655,0.474045802
0.474045802,0.489089541,0.466768526,0.496183206
0.496183206,0.503386005,0.504201681,0.5
0.5,0.515425132,0.511077158,0.514503817
0.514503817,0.565838977,0.519480519,0.554961832
0.554961832,0.589917231,0.565317036,0.591603053
0.591603053,0.605718585,0.599694423,0.604580153
0.604580153,0.598194131,0.572956455,0.58778626
0.58778626,0.575620767,0.557677617,0.56870229
0.56870229,0.560571859,0.527883881,0.564122137
0.564122137,0.560571859,0.556913675,0.559541985
0.559541985,0.549285177,0.553857907,0.553435115
0.553435115,0.573363431,0.553857907,0.581679389
0.581679389,0.586907449,0.582887701,0.580916031
0.580916031,0.575620767,0.565317036,0.583969466
0.583969466,0.568096313,0.571428571,0.56870229
0.56870229,0.560571859,0.562261268,0.561068702
0.561068702,0.553047404,0.550038197,0.554198473
0.554198473,0.546275395,0.550038197,0.553435115
0.553435115,0.543265613,0.546218487,0.545801527
0.545801527,0.553047404,0.550038197,0.549618321
0.549618321,0.549285177,0.550802139,0.546564885
0.546564885,0.564334086,0.565317036,0.572519084
0.572519084,0.574868322,0.569136746,0.564885496
0.564885496,0.568096313,0.561497326,0.570992366
0.570992366,0.592927013,0.588235294,0.595419847
0.595419847,0.635063958,0.595874714,0.622137405
0.622137405,0.628291949,0.627196333,0.629770992
0.629770992,0.61324304,0.605805959,0.610687023
0.610687023,0.605718585,0.600458365,0.599236641
0.599236641,0.598194131,0.603514133,0.606870229
0.606870229,0.593679458,0.578304049,0.600763359
0.600763359,0.608728367,0.609625668,0.609923664
0.609923664,0.628291949,0.618792972,0.636641221
0.636641221,0.633559067,0.626432391,0.622137405
0.622137405,0.658389767,0.644766998,0.667938931
0.667938931,0.681715576,0.679908327,0.683969466
0.683969466,0.696012039,0.699006875,0.70610687
0.70610687,0.752445448,0.710466005,0.736641221
0.736641221,0.763732129,0.752482811,0.755725191
0.755725191,0.75696012,0.760886173,0.767175573
0.767175573,0.763732129,0.753246753,0.763358779
0.763358779,0.767494357,0.76394194,0.767175573
0.767175573,0.759217457,0.74789916,0.755725191
0.755725191,0.783295711,0.76394194,0.794656489
0.794656489,0.816403311,0.796027502,0.794656489
0.794656489,0.804364184,0.786860199,0.782442748
0.782442748,0.793829947,0.785332315,0.797709924
0.797709924,0.793077502,0.798319328,0.797709924
0.797709924,0.79006772,0.786860199,0.782442748
0.782442748,0.772009029,0.77158136,0.782442748
0.782442748,0.772009029,0.776165011,0.782442748
0.782442748,0.786305493,0.753246753,0.797709924
0.797709924,0.808878856,0.788388083,0.805343511
0.805343511,0.805116629,0.809778457,0.805343511
0.805343511,0.804364184,0.816653934,0.812977099
0.812977099,0.80662152,0.79144385,0.79389313
0.79389313,0.797592175,0.799847212,0.8
0.8,0.793829947,0.786860199,0.805343511
0.805343511,0.786305493,0.794499618,0.797709924
0.797709924,0.801354402,0.800611154,0.811450382
0.811450382,0.841986456,0.817417876,0.854198473
0.854198473,0.846501129,0.847975554,0.84351145
0.84351145,0.83145222,0.818181818,0.824427481
0.824427481,0.827689992,0.82276547,0.835877863
0.835877863,0.84800602,0.84262796,0.860305344
0.860305344,0.841234011,0.825821238,0.829007634
0.829007634,0.838976674,0.809778457,0.820610687
0.820610687,0.805116629,0.808250573,0.816793893
0.816793893,0.826185102,0.813598167,0.838167939
0.838167939,0.835214447,0.832696715,0.834351145
0.834351145,0.820165538,0.805958747,0.811450382
0.811450382,0.801354402,0.786860199,0.799236641
0.799236641,0.79006772,0.773109244,0.76870229
0.76870229,0.807373965,0.793735676,0.796946565
0.796946565,0.812641084,0.798319328,0.805343511
0.805343511,0.81489842,0.810542399,0.80610687
0.80610687,0.808878856,0.798319328,0.812977099
0.812977099,0.846501129,0.813598167,0.858015267
0.858015267,0.868322047,0.854087089,0.851145038
0.851145038,0.842738901,0.841100076,0.844274809
0.844274809,0.833709556,0.817417876,0.842748092
0.842748092,0.838976674,0.832696715,0.847328244
0.847328244,0.835966892,0.832696715,0.828244275
0.828244275,0.83145222,0.825821238,0.824427481
